Day,Month,Year,Region,Zone,Sales,Calender_Year
13,8,2015-16,Hyderabad,Badin,82.32,2015
17,8,2015-16,Sukkur,Larkana,82.32,2015
18,8,2015-16,Hyderabad,Hyderabad,82.32,2015
19,8,2015-16,Hyderabad,Badin,82.32,2015
20,8,2015-16,Hyderabad,Mirpur Khas,82.32,2015
24,8,2015-16,Hyderabad,Shahdadpur,82.32,2015
31,8,2015-16,Sukkur,Larkana,82.32,2015
31,8,2015-16,Sukkur,Larkana,82.32,2015
13,8,2015-16,Hyderabad,Badin,94.08,2015
20,8,2015-16,Sukkur,Nawab Shah,94.08,2015
21,8,2015-16,Hyderabad,Badin,94.08,2015
25,8,2015-16,Sukkur,Sukkur,94.08,2015
26,8,2015-16,Sukkur,Jacobabad,94.08,2015
29,8,2015-16,Hyderabad,Shahdadpur,94.08,2015
29,8,2015-16,Hyderabad,Hyderabad,94.08,2015
3,8,2015-16,Karachi,Karachi East,105.84,2015
17,8,2015-16,Sukkur,Larkana,105.84,2015
18,8,2015-16,Karachi,Karachi Central,105.84,2015
19,8,2015-16,Karachi,Karachi East,105.84,2015
19,8,2015-16,Hyderabad,Badin,105.84,2015
21,8,2015-16,Sukkur,Jacobabad,105.84,2015
26,8,2015-16,Karachi,Karachi East,105.84,2015
28,8,2015-16,Karachi,Karachi East,105.84,2015
29,8,2015-16,Hyderabad,Badin,105.84,2015
4,8,2015-16,Sukkur,Sukkur,117.6,2015
4,8,2015-16,Sukkur,Nawab Shah,117.6,2015
4,8,2015-16,Karachi,Karachi Central,117.6,2015
5,8,2015-16,Hyderabad,Badin,117.6,2015
5,8,2015-16,Hyderabad,Badin,117.6,2015
5,8,2015-16,Hyderabad,Hyderabad,117.6,2015
5,8,2015-16,Hyderabad,Hyderabad,117.6,2015
6,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
6,8,2015-16,Sukkur,Sukkur,117.6,2015
6,8,2015-16,Hyderabad,Hyderabad,117.6,2015
6,8,2015-16,Karachi,Karachi Central,117.6,2015
7,8,2015-16,Hyderabad,Hyderabad,117.6,2015
7,8,2015-16,Karachi,Karachi East,117.6,2015
8,8,2015-16,Sukkur,Sukkur,117.6,2015
8,8,2015-16,Sukkur,Jacobabad,117.6,2015
8,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
8,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
8,8,2015-16,Hyderabad,Badin,117.6,2015
8,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
8,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
8,8,2015-16,Hyderabad,Hyderabad,117.6,2015
11,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
11,8,2015-16,Hyderabad,Mirpur Khas,117.6,2015
11,8,2015-16,Hyderabad,Mirpur Khas,117.6,2015
11,8,2015-16,Hyderabad,Mirpur Khas,117.6,2015
12,8,2015-16,Hyderabad,Badin,117.6,2015
12,8,2015-16,Hyderabad,Badin,117.6,2015
12,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
12,8,2015-16,Sukkur,Jacobabad,117.6,2015
12,8,2015-16,Sukkur,Larkana,117.6,2015
12,8,2015-16,Sukkur,Jacobabad,117.6,2015
12,8,2015-16,Hyderabad,Mirpur Khas,117.6,2015
12,8,2015-16,Hyderabad,Mirpur Khas,117.6,2015
12,8,2015-16,Hyderabad,Mirpur Khas,117.6,2015
13,8,2015-16,Sukkur,Larkana,117.6,2015
13,8,2015-16,Sukkur,Larkana,117.6,2015
17,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
17,8,2015-16,Multan,Multan,117.6,2015
17,8,2015-16,Karachi,Karachi East,117.6,2015
17,8,2015-16,Hyderabad,Hyderabad,117.6,2015
18,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
19,8,2015-16,Sukkur,Nawab Shah,117.6,2015
19,8,2015-16,Sukkur,Nawab Shah,117.6,2015
19,8,2015-16,Sukkur,Nawab Shah,117.6,2015
19,8,2015-16,Hyderabad,Hyderabad,117.6,2015
19,8,2015-16,Sukkur,Larkana,117.6,2015
19,8,2015-16,Sukkur,Larkana,117.6,2015
19,8,2015-16,Hyderabad,Badin,117.6,2015
19,8,2015-16,Hyderabad,Badin,117.6,2015
19,8,2015-16,Sukkur,Sukkur,117.6,2015
19,8,2015-16,Hyderabad,Badin,117.6,2015
19,8,2015-16,Hyderabad,Badin,117.6,2015
19,8,2015-16,Hyderabad,Badin,117.6,2015
19,8,2015-16,Sukkur,Jacobabad,117.6,2015
19,8,2015-16,Hyderabad,Hyderabad,117.6,2015
20,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
20,8,2015-16,Hyderabad,Hyderabad,117.6,2015
21,8,2015-16,Hyderabad,Badin,117.6,2015
21,8,2015-16,Hyderabad,Hyderabad,117.6,2015
22,8,2015-16,Hyderabad,Hyderabad,117.6,2015
24,8,2015-16,Sukkur,Nawab Shah,117.6,2015
24,8,2015-16,Sukkur,Jacobabad,117.6,2015
25,8,2015-16,Karachi,Karachi East,117.6,2015
25,8,2015-16,Sukkur,Larkana,117.6,2015
25,8,2015-16,Sukkur,Larkana,117.6,2015
25,8,2015-16,Sukkur,Larkana,117.6,2015
25,8,2015-16,Sukkur,Nawab Shah,117.6,2015
26,8,2015-16,Karachi,Karachi East,117.6,2015
26,8,2015-16,Hyderabad,Badin,117.6,2015
26,8,2015-16,Karachi,Karachi East,117.6,2015
26,8,2015-16,Karachi,Karachi East,117.6,2015
26,8,2015-16,Sukkur,Jacobabad,117.6,2015
26,8,2015-16,Sukkur,Jacobabad,117.6,2015
26,8,2015-16,Sukkur,Jacobabad,117.6,2015
26,8,2015-16,Sukkur,Jacobabad,117.6,2015
26,8,2015-16,Hyderabad,Hyderabad,117.6,2015
27,8,2015-16,Hyderabad,Badin,117.6,2015
27,8,2015-16,Sukkur,Nawab Shah,117.6,2015
27,8,2015-16,Sukkur,Nawab Shah,117.6,2015
28,8,2015-16,Sukkur,Larkana,117.6,2015
29,8,2015-16,Hyderabad,Badin,117.6,2015
29,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
29,8,2015-16,Sukkur,Jacobabad,117.6,2015
29,8,2015-16,Karachi,Karachi West,117.6,2015
31,8,2015-16,Hyderabad,Shahdadpur,117.6,2015
31,8,2015-16,Sukkur,Sukkur,117.6,2015
6,8,2015-16,Sukkur,Larkana,129.36,2015
17,8,2015-16,Sukkur,Sukkur,129.36,2015
24,8,2015-16,Sukkur,Larkana,129.36,2015
5,8,2015-16,Hyderabad,Badin,141.12,2015
20,8,2015-16,Karachi,Karachi East,141.12,2015
4,8,2015-16,Sukkur,Jacobabad,152.88,2015
8,8,2015-16,Sukkur,Sukkur,152.88,2015
8,8,2015-16,Sukkur,Larkana,152.88,2015
17,8,2015-16,Sukkur,Sukkur,152.88,2015
18,8,2015-16,Hyderabad,Hyderabad,152.88,2015
18,8,2015-16,Sukkur,Larkana,152.88,2015
19,8,2015-16,Sukkur,Nawab Shah,152.88,2015
31,8,2015-16,Hyderabad,Shahdadpur,152.88,2015
31,8,2015-16,Sukkur,Larkana,152.88,2015
13,8,2015-16,Sukkur,Nawab Shah,164.64,2015
15,8,2015-16,Sukkur,Jacobabad,164.64,2015
20,8,2015-16,Karachi,Karachi East,164.64,2015
31,8,2015-16,Sukkur,Larkana,164.64,2015
4,8,2015-16,Hyderabad,Hyderabad,176.4,2015
5,8,2015-16,Hyderabad,Badin,176.4,2015
5,8,2015-16,Hyderabad,Badin,176.4,2015
5,8,2015-16,Hyderabad,Hyderabad,176.4,2015
7,8,2015-16,Hyderabad,Badin,176.4,2015
8,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
8,8,2015-16,Hyderabad,Badin,176.4,2015
8,8,2015-16,Hyderabad,Badin,176.4,2015
8,8,2015-16,Hyderabad,Badin,176.4,2015
12,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
12,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
12,8,2015-16,Hyderabad,Hyderabad,176.4,2015
12,8,2015-16,Hyderabad,Mirpur Khas,176.4,2015
13,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
15,8,2015-16,Sukkur,Nawab Shah,176.4,2015
15,8,2015-16,Sukkur,Nawab Shah,176.4,2015
15,8,2015-16,Sukkur,Nawab Shah,176.4,2015
15,8,2015-16,Sukkur,Sukkur,176.4,2015
17,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
17,8,2015-16,Sukkur,Nawab Shah,176.4,2015
17,8,2015-16,Sukkur,Jacobabad,176.4,2015
18,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
18,8,2015-16,Sukkur,Larkana,176.4,2015
19,8,2015-16,Sukkur,Jacobabad,176.4,2015
20,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
20,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
22,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
24,8,2015-16,Sukkur,Nawab Shah,176.4,2015
26,8,2015-16,Hyderabad,Badin,176.4,2015
26,8,2015-16,Hyderabad,Badin,176.4,2015
27,8,2015-16,Sukkur,Nawab Shah,176.4,2015
29,8,2015-16,Hyderabad,Hyderabad,176.4,2015
29,8,2015-16,Hyderabad,Hyderabad,176.4,2015
29,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
29,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
29,8,2015-16,Sukkur,Nawab Shah,176.4,2015
29,8,2015-16,Sukkur,Jacobabad,176.4,2015
31,8,2015-16,Hyderabad,Shahdadpur,176.4,2015
31,8,2015-16,Sukkur,Larkana,176.4,2015
11,8,2015-16,Karachi,Karachi East,188.16,2015
17,8,2015-16,Sukkur,Jacobabad,188.16,2015
22,8,2015-16,Hyderabad,Hyderabad,188.16,2015
24,8,2015-16,Karachi,Karachi East,188.16,2015
26,8,2015-16,Karachi,Karachi East,188.16,2015
31,8,2015-16,Sukkur,Larkana,188.16,2015
21,8,2015-16,Hyderabad,Hyderabad,199.92,2015
25,8,2015-16,Sukkur,Jacobabad,199.92,2015
27,8,2015-16,Sukkur,Nawab Shah,199.92,2015
31,8,2015-16,Hyderabad,Shahdadpur,199.92,2015
31,8,2015-16,Hyderabad,Shahdadpur,199.92,2015
6,8,2015-16,Hyderabad,Shahdadpur,211.68,2015
7,8,2015-16,Hyderabad,Badin,211.68,2015
15,8,2015-16,Sukkur,Jacobabad,211.68,2015
17,8,2015-16,Sukkur,Sukkur,211.68,2015
25,8,2015-16,Sukkur,Jacobabad,211.68,2015
29,8,2015-16,Hyderabad,Shahdadpur,211.68,2015
5,8,2015-16,Sukkur,Larkana,223.44,2015
8,8,2015-16,Hyderabad,Badin,223.44,2015
12,8,2015-16,Sukkur,Nawab Shah,223.44,2015
4,8,2015-16,Sukkur,Nawab Shah,235.2,2015
4,8,2015-16,Sukkur,Jacobabad,235.2,2015
4,8,2015-16,Sukkur,Larkana,235.2,2015
5,8,2015-16,Karachi,Karachi East,235.2,2015
5,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
5,8,2015-16,Hyderabad,Hyderabad,235.2,2015
6,8,2015-16,Karachi,Karachi North,235.2,2015
7,8,2015-16,Karachi,Karachi East,235.2,2015
8,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
8,8,2015-16,Hyderabad,Badin,235.2,2015
8,8,2015-16,Hyderabad,Mirpur Khas,235.2,2015
8,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
8,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
8,8,2015-16,Hyderabad,Mirpur Khas,235.2,2015
9,8,2015-16,Hyderabad,Hyderabad,235.2,2015
11,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
11,8,2015-16,Karachi,Karachi East,235.2,2015
11,8,2015-16,Hyderabad,Mirpur Khas,235.2,2015
12,8,2015-16,Sukkur,Larkana,235.2,2015
12,8,2015-16,Hyderabad,Hyderabad,235.2,2015
12,8,2015-16,Sukkur,Nawab Shah,235.2,2015
12,8,2015-16,Hyderabad,Mirpur Khas,235.2,2015
13,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
15,8,2015-16,Sukkur,Sukkur,235.2,2015
15,8,2015-16,Sukkur,Sukkur,235.2,2015
17,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
18,8,2015-16,Sukkur,Sukkur,235.2,2015
19,8,2015-16,Hyderabad,Hyderabad,235.2,2015
19,8,2015-16,Hyderabad,Hyderabad,235.2,2015
19,8,2015-16,Hyderabad,Mirpur Khas,235.2,2015
19,8,2015-16,Sukkur,Jacobabad,235.2,2015
19,8,2015-16,Sukkur,Larkana,235.2,2015
19,8,2015-16,Sukkur,Larkana,235.2,2015
19,8,2015-16,Sukkur,Jacobabad,235.2,2015
20,8,2015-16,Sukkur,Jacobabad,235.2,2015
20,8,2015-16,Multan,Multan,235.2,2015
20,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
20,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
20,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
20,8,2015-16,Hyderabad,Badin,235.2,2015
21,8,2015-16,Sukkur,Nawab Shah,235.2,2015
21,8,2015-16,Sukkur,Jacobabad,235.2,2015
22,8,2015-16,Hyderabad,Mirpur Khas,235.2,2015
22,8,2015-16,Hyderabad,Hyderabad,235.2,2015
22,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
24,8,2015-16,Sukkur,Sukkur,235.2,2015
24,8,2015-16,Sukkur,Jacobabad,235.2,2015
24,8,2015-16,Sukkur,Nawab Shah,235.2,2015
25,8,2015-16,Sukkur,Larkana,235.2,2015
26,8,2015-16,Sukkur,Nawab Shah,235.2,2015
26,8,2015-16,Sukkur,Sukkur,235.2,2015
26,8,2015-16,Sukkur,Jacobabad,235.2,2015
27,8,2015-16,Sukkur,Nawab Shah,235.2,2015
27,8,2015-16,Sukkur,Sukkur,235.2,2015
27,8,2015-16,Hyderabad,Hyderabad,235.2,2015
29,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
29,8,2015-16,Sukkur,Sukkur,235.2,2015
29,8,2015-16,Sukkur,Larkana,235.2,2015
29,8,2015-16,Hyderabad,Badin,235.2,2015
31,8,2015-16,Hyderabad,Shahdadpur,235.2,2015
31,8,2015-16,Sukkur,Jacobabad,235.2,2015
3,8,2015-16,Karachi,Karachi East,246.96,2015
19,8,2015-16,Karachi,Karachi East,246.96,2015
26,8,2015-16,Karachi,Karachi East,246.96,2015
20,8,2015-16,Hyderabad,Shahdadpur,258.72,2015
21,8,2015-16,Hyderabad,Badin,258.72,2015
5,8,2015-16,Hyderabad,Badin,270.48,2015
20,8,2015-16,Hyderabad,Hyderabad,270.48,2015
27,8,2015-16,Karachi,Karachi East,270.48,2015
27,8,2015-16,Karachi,Karachi East,282.24,2015
4,8,2015-16,Karachi,Karachi East,294,2015
4,8,2015-16,Sukkur,Larkana,294,2015
4,8,2015-16,Sukkur,Nawab Shah,294,2015
5,8,2015-16,Hyderabad,Shahdadpur,294,2015
6,8,2015-16,Karachi,Karachi East,294,2015
6,8,2015-16,Karachi,Karachi East,294,2015
6,8,2015-16,Karachi,Karachi East,294,2015
6,8,2015-16,Sukkur,Nawab Shah,294,2015
7,8,2015-16,Hyderabad,Badin,294,2015
8,8,2015-16,Hyderabad,Badin,294,2015
8,8,2015-16,Sukkur,Larkana,294,2015
11,8,2015-16,Karachi,Karachi East,294,2015
11,8,2015-16,Karachi,Karachi East,294,2015
12,8,2015-16,Hyderabad,Badin,294,2015
12,8,2015-16,Hyderabad,Badin,294,2015
12,8,2015-16,Hyderabad,Mirpur Khas,294,2015
17,8,2015-16,Hyderabad,Badin,294,2015
17,8,2015-16,Sukkur,Nawab Shah,294,2015
20,8,2015-16,Hyderabad,Badin,294,2015
26,8,2015-16,Hyderabad,Badin,294,2015
26,8,2015-16,Hyderabad,Mirpur Khas,294,2015
27,8,2015-16,Hyderabad,Shahdadpur,294,2015
28,8,2015-16,Karachi,Karachi East,294,2015
28,8,2015-16,Sukkur,Larkana,294,2015
29,8,2015-16,Hyderabad,Shahdadpur,294,2015
31,8,2015-16,Hyderabad,Shahdadpur,294,2015
31,8,2015-16,Sukkur,Nawab Shah,294,2015
31,8,2015-16,Sukkur,Larkana,294,2015
20,8,2015-16,Hyderabad,Badin,305.76,2015
20,8,2015-16,Sukkur,Nawab Shah,317.52,2015
28,8,2015-16,Hyderabad,Mirpur Khas,317.52,2015
4,8,2015-16,Hyderabad,Hyderabad,341.04,2015
6,8,2015-16,Hyderabad,Shahdadpur,341.04,2015
5,8,2015-16,Karachi,Karachi East,352.8,2015
5,8,2015-16,Karachi,Karachi East,352.8,2015
5,8,2015-16,Hyderabad,Mirpur Khas,352.8,2015
5,8,2015-16,Sukkur,Nawab Shah,352.8,2015
5,8,2015-16,Sukkur,Nawab Shah,352.8,2015
6,8,2015-16,Sukkur,Jacobabad,352.8,2015
6,8,2015-16,Karachi,Karachi East,352.8,2015
6,8,2015-16,Hyderabad,Hyderabad,352.8,2015
7,8,2015-16,Hyderabad,Mirpur Khas,352.8,2015
7,8,2015-16,Hyderabad,Mirpur Khas,352.8,2015
8,8,2015-16,Hyderabad,Shahdadpur,352.8,2015
12,8,2015-16,Sukkur,Larkana,352.8,2015
13,8,2015-16,Hyderabad,Shahdadpur,352.8,2015
13,8,2015-16,Sukkur,Nawab Shah,352.8,2015
15,8,2015-16,Sukkur,Larkana,352.8,2015
15,8,2015-16,Sukkur,Nawab Shah,352.8,2015
15,8,2015-16,Sukkur,Jacobabad,352.8,2015
15,8,2015-16,Sukkur,Jacobabad,352.8,2015
17,8,2015-16,Sukkur,Sukkur,352.8,2015
17,8,2015-16,Hyderabad,Shahdadpur,352.8,2015
18,8,2015-16,Sukkur,Sukkur,352.8,2015
18,8,2015-16,Sukkur,Nawab Shah,352.8,2015
18,8,2015-16,Sukkur,Nawab Shah,352.8,2015
19,8,2015-16,Karachi,Karachi East,352.8,2015
19,8,2015-16,Karachi,Karachi East,352.8,2015
19,8,2015-16,Sukkur,Nawab Shah,352.8,2015
19,8,2015-16,Hyderabad,Mirpur Khas,352.8,2015
19,8,2015-16,Hyderabad,Badin,352.8,2015
19,8,2015-16,Sukkur,Jacobabad,352.8,2015
19,8,2015-16,Hyderabad,Shahdadpur,352.8,2015
20,8,2015-16,Hyderabad,Badin,352.8,2015
20,8,2015-16,Karachi,Karachi East,352.8,2015
20,8,2015-16,Sukkur,Sukkur,352.8,2015
21,8,2015-16,Hyderabad,Badin,352.8,2015
22,8,2015-16,Hyderabad,Shahdadpur,352.8,2015
25,8,2015-16,Sukkur,Jacobabad,352.8,2015
26,8,2015-16,Sukkur,Jacobabad,352.8,2015
26,8,2015-16,Sukkur,Sukkur,352.8,2015
26,8,2015-16,Hyderabad,Badin,352.8,2015
27,8,2015-16,Sukkur,Nawab Shah,352.8,2015
27,8,2015-16,Sukkur,Nawab Shah,352.8,2015
28,8,2015-16,Sukkur,Nawab Shah,352.8,2015
29,8,2015-16,Hyderabad,Shahdadpur,352.8,2015
29,8,2015-16,Karachi,Karachi East,352.8,2015
29,8,2015-16,Sukkur,Larkana,352.8,2015
19,8,2015-16,Hyderabad,Shahdadpur,364.56,2015
28,8,2015-16,Karachi,Karachi East,364.56,2015
17,8,2015-16,Sukkur,Sukkur,388.08,2015
17,8,2015-16,Sukkur,Larkana,388.08,2015
17,8,2015-16,Sukkur,Nawab Shah,399.84,2015
24,8,2015-16,Karachi,Karachi East,399.84,2015
8,8,2015-16,Sukkur,Sukkur,411.6,2015
13,8,2015-16,Hyderabad,Shahdadpur,411.6,2015
15,8,2015-16,Sukkur,Nawab Shah,411.6,2015
15,8,2015-16,Sukkur,Nawab Shah,411.6,2015
17,8,2015-16,Sukkur,Nawab Shah,411.6,2015
17,8,2015-16,Sukkur,Nawab Shah,411.6,2015
20,8,2015-16,Hyderabad,Shahdadpur,411.6,2015
20,8,2015-16,Hyderabad,Badin,411.6,2015
20,8,2015-16,Hyderabad,Mirpur Khas,411.6,2015
29,8,2015-16,Sukkur,Larkana,411.6,2015
29,8,2015-16,Sukkur,Larkana,411.6,2015
4,8,2015-16,Sukkur,Nawab Shah,423.36,2015
20,8,2015-16,Karachi,Karachi East,423.36,2015
25,8,2015-16,Karachi,Karachi East,423.36,2015
26,8,2015-16,Hyderabad,Shahdadpur,423.36,2015
8,8,2015-16,Hyderabad,Shahdadpur,435.12,2015
13,8,2015-16,Hyderabad,Badin,435.12,2015
25,8,2015-16,Hyderabad,Mirpur Khas,435.12,2015
31,8,2015-16,Sukkur,Larkana,435.12,2015
7,8,2015-16,Hyderabad,Shahdadpur,446.88,2015
6,8,2015-16,Sukkur,Sukkur,458.64,2015
4,8,2015-16,Karachi,Karachi East,470.4,2015
7,8,2015-16,Hyderabad,Mirpur Khas,470.4,2015
8,8,2015-16,Hyderabad,Shahdadpur,470.4,2015
8,8,2015-16,Hyderabad,Shahdadpur,470.4,2015
8,8,2015-16,Hyderabad,Shahdadpur,470.4,2015
11,8,2015-16,Karachi,Karachi East,470.4,2015
12,8,2015-16,Sukkur,Larkana,470.4,2015
13,8,2015-16,Sukkur,Nawab Shah,470.4,2015
15,8,2015-16,Sukkur,Nawab Shah,470.4,2015
15,8,2015-16,Sukkur,Sukkur,470.4,2015
15,8,2015-16,Sukkur,Nawab Shah,470.4,2015
18,8,2015-16,Hyderabad,Shahdadpur,470.4,2015
18,8,2015-16,Sukkur,Jacobabad,470.4,2015
19,8,2015-16,Sukkur,Jacobabad,470.4,2015
20,8,2015-16,Hyderabad,Badin,470.4,2015
20,8,2015-16,Hyderabad,Mirpur Khas,470.4,2015
25,8,2015-16,Hyderabad,Mirpur Khas,470.4,2015
26,8,2015-16,Sukkur,Nawab Shah,470.4,2015
27,8,2015-16,Hyderabad,Badin,470.4,2015
28,8,2015-16,Karachi,Karachi East,470.4,2015
29,8,2015-16,Sukkur,Nawab Shah,470.4,2015
31,8,2015-16,Sukkur,Jacobabad,470.4,2015
29,8,2015-16,Hyderabad,Badin,482.16,2015
20,8,2015-16,Hyderabad,Badin,493.92,2015
19,8,2015-16,Hyderabad,Shahdadpur,517.44,2015
21,8,2015-16,Hyderabad,Shahdadpur,517.44,2015
8,8,2015-16,Hyderabad,Badin,529.2,2015
13,8,2015-16,Hyderabad,Shahdadpur,529.2,2015
20,8,2015-16,Hyderabad,Badin,529.2,2015
22,8,2015-16,Hyderabad,Mirpur Khas,529.2,2015
26,8,2015-16,Sukkur,Jacobabad,529.2,2015
28,8,2015-16,Karachi,Karachi East,529.2,2015
27,8,2015-16,Sukkur,Nawab Shah,540.96,2015
18,8,2015-16,Sukkur,Nawab Shah,552.72,2015
4,8,2015-16,Karachi,Karachi East,588,2015
4,8,2015-16,Karachi,Karachi East,588,2015
4,8,2015-16,Sukkur,Sukkur,588,2015
4,8,2015-16,Sukkur,Sukkur,588,2015
4,8,2015-16,Sukkur,Sukkur,588,2015
4,8,2015-16,Sukkur,Nawab Shah,588,2015
4,8,2015-16,Sukkur,Larkana,588,2015
4,8,2015-16,Sukkur,Larkana,588,2015
4,8,2015-16,Sukkur,Larkana,588,2015
4,8,2015-16,Hyderabad,Mirpur Khas,588,2015
4,8,2015-16,Sukkur,Larkana,588,2015
4,8,2015-16,Sukkur,Larkana,588,2015
4,8,2015-16,Sukkur,Jacobabad,588,2015
4,8,2015-16,Sukkur,Nawab Shah,588,2015
4,8,2015-16,Sukkur,Sukkur,588,2015
4,8,2015-16,Sukkur,Jacobabad,588,2015
4,8,2015-16,Sukkur,Larkana,588,2015
4,8,2015-16,Sukkur,Nawab Shah,588,2015
5,8,2015-16,Hyderabad,Badin,588,2015
5,8,2015-16,Hyderabad,Badin,588,2015
5,8,2015-16,Hyderabad,Badin,588,2015
5,8,2015-16,Sukkur,Jacobabad,588,2015
5,8,2015-16,Sukkur,Larkana,588,2015
6,8,2015-16,Hyderabad,Shahdadpur,588,2015
6,8,2015-16,Sukkur,Jacobabad,588,2015
6,8,2015-16,Sukkur,Jacobabad,588,2015
6,8,2015-16,Karachi,Karachi East,588,2015
6,8,2015-16,Sukkur,Larkana,588,2015
7,8,2015-16,Hyderabad,Mirpur Khas,588,2015
7,8,2015-16,Hyderabad,Badin,588,2015
8,8,2015-16,Hyderabad,Badin,588,2015
12,8,2015-16,Hyderabad,Shahdadpur,588,2015
12,8,2015-16,Sukkur,Larkana,588,2015
12,8,2015-16,Hyderabad,Mirpur Khas,588,2015
13,8,2015-16,Hyderabad,Mirpur Khas,588,2015
13,8,2015-16,Sukkur,Nawab Shah,588,2015
13,8,2015-16,Sukkur,Nawab Shah,588,2015
13,8,2015-16,Sukkur,Nawab Shah,588,2015
13,8,2015-16,Sukkur,Larkana,588,2015
15,8,2015-16,Sukkur,Nawab Shah,588,2015
15,8,2015-16,Sukkur,Jacobabad,588,2015
15,8,2015-16,Sukkur,Nawab Shah,588,2015
15,8,2015-16,Sukkur,Nawab Shah,588,2015
17,8,2015-16,Sukkur,Sukkur,588,2015
17,8,2015-16,Sukkur,Nawab Shah,588,2015
17,8,2015-16,Sukkur,Larkana,588,2015
17,8,2015-16,Sukkur,Jacobabad,588,2015
18,8,2015-16,Hyderabad,Mirpur Khas,588,2015
18,8,2015-16,Karachi,Karachi East,588,2015
18,8,2015-16,Sukkur,Nawab Shah,588,2015
19,8,2015-16,Sukkur,Nawab Shah,588,2015
19,8,2015-16,Sukkur,Nawab Shah,588,2015
19,8,2015-16,Sukkur,Larkana,588,2015
19,8,2015-16,Hyderabad,Mirpur Khas,588,2015
19,8,2015-16,Hyderabad,Mirpur Khas,588,2015
19,8,2015-16,Hyderabad,Mirpur Khas,588,2015
19,8,2015-16,Sukkur,Larkana,588,2015
19,8,2015-16,Hyderabad,Badin,588,2015
20,8,2015-16,Hyderabad,Mirpur Khas,588,2015
20,8,2015-16,Sukkur,Nawab Shah,588,2015
20,8,2015-16,Sukkur,Nawab Shah,588,2015
24,8,2015-16,Sukkur,Nawab Shah,588,2015
25,8,2015-16,Hyderabad,Mirpur Khas,588,2015
25,8,2015-16,Sukkur,Larkana,588,2015
25,8,2015-16,Sukkur,Larkana,588,2015
25,8,2015-16,Sukkur,Larkana,588,2015
25,8,2015-16,Sukkur,Nawab Shah,588,2015
26,8,2015-16,Karachi,Karachi East,588,2015
26,8,2015-16,Sukkur,Sukkur,588,2015
26,8,2015-16,Sukkur,Nawab Shah,588,2015
26,8,2015-16,Sukkur,Nawab Shah,588,2015
26,8,2015-16,Sukkur,Nawab Shah,588,2015
26,8,2015-16,Hyderabad,Mirpur Khas,588,2015
26,8,2015-16,Hyderabad,Badin,588,2015
27,8,2015-16,Hyderabad,Shahdadpur,588,2015
27,8,2015-16,Sukkur,Sukkur,588,2015
27,8,2015-16,Sukkur,Larkana,588,2015
27,8,2015-16,Sukkur,Nawab Shah,588,2015
28,8,2015-16,Karachi,Karachi East,588,2015
28,8,2015-16,Hyderabad,Mirpur Khas,588,2015
28,8,2015-16,Hyderabad,Mirpur Khas,588,2015
28,8,2015-16,Hyderabad,Mirpur Khas,588,2015
28,8,2015-16,Hyderabad,Mirpur Khas,588,2015
29,8,2015-16,Hyderabad,Shahdadpur,588,2015
29,8,2015-16,Hyderabad,Badin,588,2015
29,8,2015-16,Sukkur,Nawab Shah,588,2015
29,8,2015-16,Sukkur,Nawab Shah,588,2015
29,8,2015-16,Hyderabad,Shahdadpur,588,2015
29,8,2015-16,Hyderabad,Badin,588,2015
29,8,2015-16,Hyderabad,Badin,588,2015
31,8,2015-16,Hyderabad,Mirpur Khas,588,2015
31,8,2015-16,Sukkur,Jacobabad,588,2015
31,8,2015-16,Sukkur,Sukkur,588,2015
31,8,2015-16,Sukkur,Nawab Shah,588,2015
